,080581-002-ANA006,081419-003-ANA005,082687-001-ANA015,083036-001-ANA023,170600-001-ANA021,171899-003-ANA007,250753-004-ANA010,430430-001-ANA002,430496-001-ANA001,430537-001-ANA006,CALC000004,CALC000005,CALC000041,CALC000046,CALC000092,CALC000103,CALC000108,CALC000120,CALC000123,CALC000125,CALC000126,CALC000143,CALC000145,CALC000152,CALC000713,CALC000722,CALC000735,CALC000698,CALC000697,CALC000699,171169-001-ANA009,CALC000168,CALC000158
2025-03-18 06:00:00,100.5178,785.39,622.75,402.3084,144.44,188.261,523.0,79.345,463.4012,208.6032,3.7564,22.496,100.5934,36.818,0.614,1.023,1.8718,35.1842,1.8304,14.9784,1.063,83.047,63.3132,38.3114,77.656,43.388,64.044,34.55,84.979,15.614,320.265,41.577,97.041
2025-03-18 00:00:00,100.53,785.329,622.664,402.1248,144.43,188.2186,522.9652,79.3438,463.35,208.5572,3.765,22.477,100.6204,36.787,0.614,1.023,1.8624,35.0076,1.819,14.885,1.0496,81.9998,62.715,37.9494,77.4142,43.273,63.8918,34.458,84.7144,15.5768,320.288,41.607,97.111
2025-03-17 18:00:00,100.53,785.27,622.58,401.9446,144.39,188.341,522.93,79.3392,463.3,208.51,3.765,22.404,100.7702,36.668,0.6136,1.0226,1.853,34.831,1.808,14.795,1.087,84.922,62.1314,37.5962,77.178,43.16,63.737,34.368,84.456,15.539,320.2786,41.595,97.0828
2025-03-17 12:00:00,100.53,785.2,622.5,401.752,144.35,188.2644,522.8958,79.3308,463.2404,208.4564,3.765,22.331,100.6788,36.548,0.612,1.02,1.8422,34.6278,1.7942,14.6826,1.0642,83.1406,61.511,37.2206,76.953,43.029,63.5862,34.264,84.21,15.5024,320.2786,41.595,97.0828
2025-03-17 06:00:00,100.53,785.13,622.42,401.5504,144.31,188.2482,522.86,79.3214,463.1844,208.4,3.765,22.258,100.7436,36.429,0.611,1.018,1.831,34.417,1.7818,14.5808,1.0582,82.6716,60.8652,36.83,76.729,42.897,63.429,34.159,83.965,15.464,320.2774,41.5932,97.0792
2025-03-17 00:00:00,100.54,785.06,622.33,401.35,144.27,188.1962,522.82,79.3092,463.1156,208.34,3.772,22.185,100.856,36.309,0.609,1.015,1.818,34.173,1.7662,14.4536,1.0426,81.4532,60.2272,36.444,76.478,42.765,63.257,34.054,83.69,15.422,320.288,41.607,97.111
2025-03-16 18:00:00,100.54,784.99,622.244,401.127,144.24,188.3402,522.78,79.2922,463.0404,208.278,3.772,22.131,100.8452,36.221,0.6066,1.0112,1.8056,33.9396,1.7492,14.3146,1.0868,84.9064,59.5212,36.0168,76.2382,42.633,63.08,33.949,83.4274,15.379,320.275,41.59,97.072
2025-03-16 12:00:00,100.53,784.9118,622.14,400.8978,144.2,188.1718,522.732,79.278,462.968,208.2036,3.765,22.058,100.6576,36.101,0.6048,1.0078,1.7908,33.6618,1.7336,14.1866,1.0354,80.8908,58.8008,35.5806,75.95,42.4884,62.8712,33.8336,83.112,15.328,320.2792,41.5956,97.0846
2025-03-16 06:00:00,100.5196,784.829,622.0494,400.6752,144.16,188.151,522.69,79.2606,462.8832,208.1288,3.7578,21.985,100.642,35.982,0.602,1.003,1.7758,33.3794,1.715,14.0344,1.029,80.391,58.106,35.1604,75.6984,42.335,62.687,33.711,82.8372,15.283,320.2734,41.588,97.0668
2025-03-16 00:00:00,100.538,784.7574,621.94,400.4486,144.12,188.191,522.64,79.2458,462.7972,208.0436,3.7708,21.913,100.6896,35.864,0.6,1.0,1.7586,33.0564,1.6964,13.8822,1.041,81.328,57.4036,34.7352,75.396,42.2006,62.469,33.6044,82.506,15.23,320.268,41.581,97.05
2025-03-15 18:00:00,100.53,784.6656,621.83,400.2028,144.11,188.221,522.59,79.232,462.7008,207.9508,3.765,21.895,100.7274,35.835,0.598,0.997,1.7402,32.7108,1.6752,13.7086,1.05,82.031,56.647,34.2776,75.094,42.0316,62.256,33.4696,82.175,15.178,320.2596,41.5698,97.0246
2025-03-15 12:00:00,100.53,784.5772,621.7176,399.9286,144.07,188.2538,522.54,79.2352,462.6004,207.8544,3.765,21.823,100.775,35.717,0.5982,0.9972,1.7218,32.3648,1.654,13.535,1.0604,82.8436,55.8094,33.7704,74.7846,41.8678,62.039,33.3394,81.8368,15.125,320.2358,41.5386,96.9514
2025-03-15 06:00:00,100.537,784.4764,621.5866,399.6666,144.03,188.281,522.48,79.2414,462.4834,207.7392,3.7702,21.752,100.8398,35.601,0.599,0.998,1.699,31.936,1.6288,13.3288,1.069,83.516,55.0154,33.2902,74.4256,41.6824,61.78,33.1918,81.4438,15.062,320.2232,41.5222,96.9126
2025-03-15 00:00:00,100.5454,784.3676,621.4468,399.3632,143.9696,188.311,522.42,79.2458,462.3492,207.6092,3.7764,21.6432,101.0376,35.4224,0.6,1.0,1.674,31.466,1.6008,13.0994,1.078,84.219,54.1036,32.7384,74.044,41.4834,61.522,33.0334,81.0264,14.999,320.203,41.496,96.851
2025-03-14 18:00:00,100.5546,784.2598,621.2996,399.0678,143.92,188.351,522.3536,79.2456,462.1956,207.4528,3.783,21.554,101.15,35.277,0.6,1.0,1.6444,30.9096,1.569,12.8396,1.091,85.234,53.2248,32.2066,73.643,41.2866,61.2368,32.8766,80.5878,14.9296,320.178,41.463,96.775
2025-03-14 12:00:00,100.5392,784.14,621.1462,398.7814,143.87,188.211,522.2908,79.2466,462.024,207.274,3.7716,21.466,100.7698,35.133,0.6,1.0,1.6098,30.2592,1.5338,12.5514,1.0472,81.8126,52.3798,31.6954,73.2284,41.069,60.9672,32.703,80.1336,14.8638,320.1646,41.4458,96.7338
2025-03-14 06:00:00,100.507,784.037,621.0212,398.4902,143.8012,188.225,522.24,79.253,461.8344,207.064,3.7486,21.3442,100.2356,34.9336,0.601,1.002,1.5688,29.4888,1.4958,12.2404,1.0514,82.1406,51.5288,31.1804,72.8902,40.883,60.751,32.555,79.7636,14.811,320.152,41.429,96.695
2025-03-14 00:00:00,100.48,783.9476,620.91,398.2234,143.75,188.281,522.19,79.2606,461.6304,206.8086,3.73,21.254,99.7328,34.786,0.602,1.003,1.5208,28.5864,1.4542,11.9004,1.069,83.516,50.756,30.7126,72.591,40.7214,60.537,32.4264,79.436,14.759,320.132,41.403,96.634
2025-03-13 18:00:00,100.4596,783.86,620.8,397.9788,143.674,188.3682,522.15,79.2548,461.3944,206.498,3.7168,21.1198,99.2834,34.5662,0.601,1.002,1.4626,27.4924,1.4088,11.5284,1.0962,85.6406,50.054,30.288,72.296,40.564,60.369,32.301,79.113,14.718,320.119,41.386,96.594
2025-03-13 12:00:00,100.45,783.77,620.69,397.7278,143.59,188.2146,522.11,79.2458,461.1388,206.36,3.71,20.974,99.1336,34.327,0.6,1.0,1.438,27.03,1.3596,11.1258,1.0484,81.9062,49.34,29.8562,72.001,40.402,60.197,32.172,78.791,14.676,320.1422,41.4162,96.6652
2025-03-13 06:00:00,100.4412,783.7,620.5968,397.5058,143.4958,188.3336,522.09,79.246,461.09,206.33,3.7046,20.8104,99.1818,34.0598,0.6,1.0,1.432,26.917,1.35,11.047,1.085,84.7658,48.7138,29.477,71.7522,40.278,60.111,32.073,78.5186,14.655,320.132,41.403,96.634
2025-03-13 00:00:00,100.4512,783.64,620.49,397.2438,143.39,188.0982,522.06,79.2476,461.05,206.3062,3.711,20.627,99.2196,33.759,0.6,1.0,1.4282,26.8458,1.342,10.982,1.0122,79.0784,47.9816,29.034,71.468,40.171,59.984,31.988,78.207,14.624,320.184,41.471,96.793
2025-03-12 18:00:00,100.45,783.56,620.38,396.9918,143.24,188.2748,522.03,79.2484,461.01,206.28,3.71,20.37,99.1872,33.339,0.6,1.0,1.423,26.748,1.335,10.925,1.0672,83.375,47.2844,28.6122,71.175,40.028,59.861,31.874,77.887,14.594,320.171,41.454,96.753
2025-03-12 12:00:00,100.4388,783.4792,620.27,396.7354,143.1116,188.4454,522.0,79.2466,460.97,206.26,3.7032,20.1526,99.144,32.9832,0.6,1.0,1.42,26.692,1.328,10.867,1.1204,87.5312,46.5822,28.187,70.884,39.8846,59.733,31.76,77.568,14.563,320.1596,41.4392,96.7182
2025-03-12 06:00:00,100.4398,783.3878,620.154,396.4452,143.03,188.569,521.97,79.2504,460.93,206.23,3.7038,20.015,99.1232,32.758,0.601,1.002,1.414,26.579,1.32,10.802,1.1594,90.5782,45.7968,27.7118,70.5774,39.7232,59.606,31.6318,77.2332,14.532,320.1466,41.422,96.6788
2025-03-12 00:00:00,100.45,783.2926,620.0212,396.1852,142.9716,188.739,521.93,79.261,460.88,206.2,3.71,19.9166,99.144,32.5964,0.602,1.003,1.409,26.485,1.311,10.728,1.2146,94.8908,45.1016,27.2912,70.228,39.5554,59.438,31.498,76.8504,14.491,320.114,41.3794,96.579
2025-03-11 18:00:00,100.4474,783.207,619.8864,395.8736,142.92,188.6084,521.9,79.2714,460.84,206.1652,3.7084,19.83,99.1284,32.455,0.604,1.007,1.4026,26.3644,1.303,10.663,1.1724,91.594,44.2796,26.794,69.8744,39.405,59.311,31.3784,76.4636,14.46,320.158,41.437,96.713
2025-03-11 12:00:00,100.43,783.0964,619.74,395.5352,142.8674,188.523,521.86,79.279,460.79,206.128,3.697,19.7426,99.0964,32.3118,0.605,1.008,1.3956,26.2334,1.294,10.589,1.1448,89.4376,43.4022,26.263,69.491,39.2118,59.143,31.2242,76.044,14.419,320.2076,41.5018,96.8654
2025-03-11 06:00:00,100.4302,782.9894,619.58,395.1558,142.79,188.5186,521.82,79.2892,460.7448,206.09,3.6972,19.614,99.0802,32.101,0.606,1.01,1.389,26.109,1.286,10.524,1.1436,89.3438,42.4344,25.6776,69.075,39.0256,58.975,31.076,75.589,14.378,320.2418,41.5466,96.9702
2025-03-11 00:00:00,100.447,782.8648,619.3984,394.7468,142.71,188.2858,521.78,79.2964,460.7,206.0516,3.7084,19.481,99.0586,31.884,0.607,1.012,1.3822,25.9808,1.277,10.45,1.0706,83.6408,41.4104,25.0576,68.6042,38.8092,58.806,30.9038,75.0736,14.337,320.316,41.6438,97.197
2025-03-10 18:00:00,100.44,782.7336,619.198,394.2722,142.6,188.3986,521.7314,79.3014,460.64,206.01,3.704,19.301,98.9946,31.589,0.608,1.013,1.375,25.846,1.266,10.36,1.1054,86.3592,40.2388,24.3488,68.087,38.5822,58.6028,30.723,74.5076,14.2874,320.359,41.701,97.329
2025-03-10 12:00:00,100.4212,782.586,618.9714,393.7104,142.48,188.503,521.69,79.301,460.6,205.98,3.6912,19.104,98.909,31.267,0.608,1.013,1.369,25.733,1.259,10.303,1.139,88.9844,38.8722,23.5218,67.5054,38.329,58.433,30.5214,73.8708,14.246,320.405,41.76,97.469
2025-03-10 06:00:00,100.4198,782.4248,618.7032,393.0262,142.32,188.511,521.632,79.2972,460.55,205.93,3.69,18.845,98.77,30.843,0.607,1.012,1.361,25.583,1.25,10.229,1.141,89.141,37.238,22.5328,66.8212,38.0532,58.1912,30.302,73.1226,14.187,320.4252,41.7866,97.5308
2025-03-10 00:00:00,100.42,782.2424,618.3804,392.1872,142.1196,188.6278,521.58,79.277,460.49,205.88,3.69,18.5234,98.6308,30.317,0.604,1.007,1.352,25.414,1.239,10.139,1.1788,92.0938,35.2752,21.3452,66.0042,37.7436,57.974,30.055,72.2284,14.134,320.411,41.769,97.488
2025-03-09 18:00:00,100.4038,782.0,617.9722,391.025,141.8388,188.3826,521.5288,79.2384,460.43,205.8172,3.6796,18.08,98.2998,29.5908,0.599,0.998,1.3414,25.2146,1.228,10.049,1.1008,86.0,32.6302,19.7448,64.9792,37.335,57.76,29.7298,71.1066,14.0818,320.392,41.744,97.43
2025-03-09 12:00:00,100.37,781.6728,617.4124,389.2688,141.4188,188.301,521.4616,79.1842,460.3572,205.7312,3.657,17.4288,97.8772,28.525,0.591,0.985,1.3272,24.9476,1.2154,9.9462,1.075,83.984,28.7946,17.4238,63.5898,36.7894,57.4836,29.2956,69.5864,14.0146,320.2436,41.549,96.9754
2025-03-09 06:00:00,100.31,781.2536,616.554,386.0526,140.649,188.6938,521.39,79.175,460.2356,205.5838,3.617,16.2778,96.8288,26.6414,0.5898,0.9828,1.3018,24.4698,1.1932,9.7646,1.2002,93.7658,22.2748,13.4786,61.4956,36.1004,57.19,28.7468,67.2948,13.943,319.886,41.0826,95.887
2025-03-09 00:00:00,100.206,780.6528,615.1274,383.8602,138.7806,188.4958,521.3212,79.1774,459.97,205.5,3.5496,13.7138,94.9146,22.4448,0.59,0.983,1.288,24.211,1.147,9.386,1.1366,88.797,18.1996,11.0128,58.1216,35.1308,56.904,27.9746,63.6024,13.8732,318.98,39.9148,93.1614
2025-03-08 18:00:00,100.11,780.3988,614.3596,382.6886,138.0512,188.3926,521.27,79.147,459.94,205.48,3.489,12.799,93.289,20.9474,0.5856,0.9762,1.284,24.135,1.142,9.345,1.1036,86.2188,16.1582,9.7774,56.3564,34.727,56.694,27.6534,61.6708,13.822,318.6146,39.4548,92.0868
2025-03-08 12:00:00,100.1,780.3,613.9856,381.6098,137.1758,188.698,521.2576,79.1504,459.93,205.48,3.483,11.7584,93.1658,19.2444,0.586,0.977,1.284,24.135,1.14,9.329,1.2014,93.8592,14.371,8.696,55.5068,34.571,56.6432,27.529,60.741,13.8096,318.326,39.091,91.2384
2025-03-08 06:00:00,100.09,780.24,613.6764,381.168,136.3888,188.6752,521.24,79.1648,459.93,205.47,3.476,10.7758,93.0054,17.6366,0.588,0.98,1.283,24.117,1.14,9.329,1.1826,92.3908,13.5582,8.2042,54.7094,34.461,56.571,27.441,59.8686,13.792,317.9986,38.5988,90.0898
2025-03-08 00:00:00,100.0792,780.2,613.4316,380.8416,136.012,188.4478,521.24,79.165,459.92,205.47,3.4694,10.4642,92.754,17.1266,0.588,0.98,1.283,24.117,1.138,9.313,1.1214,87.6092,13.141,7.9516,54.2694,34.414,56.571,27.404,59.3868,13.792,317.6686,38.2714,89.3256
2025-03-07 18:00:00,100.05,780.18,613.3128,380.6464,135.863,188.4296,521.23,79.1652,459.92,205.4684,3.451,10.3054,92.2514,16.8666,0.588,0.98,1.2826,24.1094,1.138,9.313,1.116,87.1878,12.834,7.7658,54.0072,34.383,56.53,27.379,59.0998,13.782,317.576,38.1576,89.059
2025-03-07 12:00:00,100.0396,780.171,613.3,380.5738,135.8,188.1718,521.22,79.163,459.9192,205.46,3.4446,10.238,92.0428,16.756,0.5882,0.9804,1.281,24.079,1.138,9.313,1.0354,80.8906,12.7208,7.6976,53.979,34.369,56.489,27.368,59.069,13.772,317.591,38.176,89.102
2025-03-07 06:00:00,100.03,780.15,613.29,380.498,135.79,188.231,521.22,79.1608,459.91,205.46,3.438,10.228,91.9682,16.74,0.5878,0.9796,1.281,24.079,1.137,9.304,1.053,82.266,12.6026,7.6258,53.957,34.336,56.489,27.342,59.045,13.772,317.591,38.176,89.102
2025-03-07 00:00:00,100.0296,780.14,613.29,380.463,135.79,188.2366,521.21,79.1706,459.91,205.45,3.4378,10.228,91.845,16.74,0.5892,0.982,1.279,24.041,1.137,9.304,1.0548,82.4064,12.5482,7.593,53.957,34.32,56.448,27.329,59.045,13.762,317.597,38.183,89.119
2025-03-06 18:00:00,100.02,780.13,613.2896,380.403,135.79,188.3624,521.21,79.1774,459.91,205.45,3.432,10.228,91.738,16.74,0.59,0.983,1.279,24.041,1.137,9.304,1.0946,85.5158,12.4548,7.5364,53.956,34.305,56.448,27.317,59.044,13.762,317.591,38.176,89.102
2025-03-06 12:00:00,100.01,780.12,613.28,380.3392,135.76,188.171,521.21,79.1788,459.91,205.45,3.426,10.196,91.6364,16.687,0.59,0.983,1.279,24.041,1.137,9.304,1.035,80.859,12.3562,7.4768,53.935,34.289,56.448,27.304,59.021,13.762,317.61,38.1992,89.157
2025-03-06 06:00:00,100.01,780.1,613.28,380.286,135.79,188.288,521.2,79.1638,459.91,205.45,3.426,10.228,91.679,16.74,0.5882,0.9804,1.279,24.041,1.137,9.304,1.0712,83.6876,12.2742,7.427,53.935,34.258,56.407,27.28,59.021,13.752,317.598,38.1842,89.122
2025-03-06 00:00:00,100.0158,780.09,613.27,380.2264,135.79,188.1754,521.2,79.1742,459.91,205.44,3.4296,10.228,91.711,16.74,0.5898,0.9828,1.278,24.023,1.137,9.304,1.0366,80.9846,12.1822,7.3714,53.913,34.242,56.407,27.267,58.997,13.752,317.6304,38.2244,89.2152
2025-03-05 18:00:00,100.017,780.07,613.27,380.1594,135.79,188.3688,521.19,79.178,459.91,205.44,3.4302,10.228,91.711,16.74,0.59,0.983,1.278,24.023,1.137,9.304,1.0964,85.6562,12.0788,7.3088,53.913,34.211,56.366,27.242,58.997,13.742,317.6262,38.219,89.2032
2025-03-05 12:00:00,100.01,780.06,613.27,380.0774,135.79,188.202,521.19,79.1882,459.91,205.44,3.426,10.228,91.6842,16.74,0.5918,0.9866,1.278,24.023,1.137,9.304,1.0444,81.5938,11.9536,7.2334,53.913,34.196,56.366,27.23,58.997,13.742,317.6612,38.2622,89.3046
2025-03-05 06:00:00,100.01,780.039,613.26,380.0002,135.7894,188.221,521.18,79.1938,459.918,205.44,3.426,10.2274,91.7594,16.7388,0.592,0.987,1.278,24.023,1.1378,9.3112,1.05,82.031,11.8358,7.1622,53.89,34.162,56.325,27.203,58.972,13.732,317.662,38.263,89.307
2025-03-05 00:00:00,100.03,780.03,613.26,379.9514,135.79,188.1466,521.171,79.1958,459.92,205.44,3.438,10.228,91.8932,16.74,0.5928,0.9878,1.278,24.023,1.138,9.313,1.0274,80.2658,11.7612,7.117,53.89,34.148,56.288,27.192,58.972,13.723,317.688,38.295,89.381
2025-03-04 18:00:00,100.03,780.01,613.26,379.894,135.79,188.2436,521.17,79.197,459.92,205.44,3.438,10.228,92.0158,16.74,0.593,0.988,1.278,24.023,1.138,9.313,1.0568,82.5624,11.6738,7.0638,53.89,34.117,56.284,27.167,58.972,13.722,317.682,38.288,89.364
2025-03-04 12:00:00,100.03,779.99,613.26,379.8374,135.79,188.191,521.16,79.1986,459.92,205.44,3.438,10.228,92.0644,16.74,0.593,0.988,1.278,24.023,1.138,9.313,1.041,81.328,11.5882,7.0122,53.89,34.086,56.243,27.143,58.972,13.712,317.6846,38.2912,89.3716
2025-03-04 06:00:00,100.04,779.97,613.26,379.7662,135.79,188.291,521.15,79.1968,459.92,205.44,3.445,10.228,92.2086,16.74,0.593,0.988,1.278,24.023,1.138,9.313,1.072,83.75,11.4806,6.947,53.89,34.055,56.202,27.118,58.972,13.702,317.682,38.288,89.364
2025-03-04 00:00:00,100.05,779.95,613.26,379.7206,135.79,188.1834,521.14,79.2122,459.93,205.44,3.451,10.228,92.353,16.74,0.595,0.992,1.278,24.023,1.14,9.329,1.0388,81.1564,11.4122,6.9056,53.89,34.024,56.165,27.093,58.972,13.693,317.695,38.304,89.402
2025-03-03 18:00:00,100.06,779.93,613.26,379.6368,135.79,188.2734,521.13,79.2108,459.93,205.44,3.457,10.228,92.5184,16.74,0.595,0.992,1.278,24.023,1.14,9.329,1.0668,83.3436,11.2856,6.8288,53.89,33.992,56.124,27.068,58.972,13.683,317.688,38.295,89.381
2025-03-03 12:00:00,100.0662,779.9,613.26,379.5722,135.79,188.2774,521.12,79.2092,459.93,205.44,3.4612,10.228,92.5616,16.74,0.5946,0.9912,1.278,24.023,1.14,9.329,1.0684,83.469,11.1888,6.7702,53.89,33.946,56.083,27.031,58.972,13.673,317.6808,38.2864,89.3606
2025-03-03 06:00:00,100.07,779.8748,613.26,379.5194,135.79,188.331,521.1,79.2196,459.93,205.44,3.464,10.228,92.6308,16.74,0.5962,0.9934,1.278,24.023,1.14,9.329,1.084,84.688,11.1106,6.7234,53.89,33.9072,56.001,27.0002,58.972,13.653,317.675,38.279,89.344
2025-03-03 00:00:00,100.07,779.85,613.26,379.4878,135.79,188.126,521.08,79.2242,459.93,205.43,3.464,10.228,92.6524,16.74,0.597,0.995,1.276,23.985,1.14,9.329,1.021,79.7656,11.063,6.6942,53.89,33.869,55.919,26.97,58.972,13.633,317.7102,38.3226,89.4452
2025-03-02 18:00:00,100.07,779.82,613.26,379.4578,135.79,188.3218,521.07,79.2272,459.93,205.43,3.464,10.228,92.6686,16.74,0.597,0.995,1.276,23.985,1.14,9.329,1.0816,84.4998,11.0186,6.6674,53.89,33.823,55.878,26.933,58.972,13.623,317.707,38.319,89.436
2025-03-02 12:00:00,100.07,779.789,613.26,379.437,135.79,188.1534,521.05,79.2266,459.93,205.43,3.464,10.228,92.674,16.74,0.597,0.995,1.276,23.985,1.14,9.329,1.03,80.469,10.9872,6.6484,53.89,33.774,55.796,26.894,58.972,13.603,317.753,38.376,89.569
2025-03-02 06:00:00,100.0798,779.76,613.27,379.3946,135.79,188.3,521.03,79.2266,459.93,205.43,3.4698,10.228,92.7432,16.74,0.5972,0.9954,1.276,23.985,1.14,9.329,1.075,83.9844,10.9242,6.6106,53.913,33.73,55.718,26.859,58.997,13.584,317.7536,38.3766,89.5706
2025-03-02 00:00:00,100.08,779.73,613.27,379.369,135.79,188.1842,521.02,79.2358,459.93,205.43,3.47,10.228,92.754,16.74,0.5986,0.9976,1.276,23.985,1.14,9.329,1.039,81.172,10.8862,6.5872,53.913,33.683,55.677,26.822,58.997,13.574,317.799,38.432,89.701
2025-03-01 18:00:00,100.08,779.69,613.28,379.3302,135.794,188.3754,521.0,79.237,459.93,205.43,3.47,10.232,92.8018,16.7466,0.599,0.998,1.276,23.985,1.14,9.329,1.0986,85.828,10.8292,6.553,53.935,33.622,55.595,26.773,59.021,13.554,317.799,38.432,89.701
2025-03-01 12:00:00,100.078,779.64,613.28,379.2718,135.7964,188.1162,520.99,79.239,459.94,205.43,3.4686,10.2344,92.781,16.7502,0.599,0.998,1.276,23.985,1.142,9.345,1.0176,79.4998,10.7428,6.5004,53.935,33.545,55.554,26.712,59.021,13.544,317.8478,38.4924,89.8418
2025-03-01 06:00:00,100.0806,779.63,613.29,379.2374,135.7998,188.275,520.97,79.242,459.94,205.43,3.4704,10.2378,92.8178,16.7558,0.599,0.998,1.276,23.985,1.142,9.345,1.0672,83.375,10.6922,6.47,53.957,33.53,55.472,26.7,59.045,13.524,317.844,38.488,89.831
2025-03-01 00:00:00,100.09,779.62,613.29,379.1908,135.8,188.3562,520.97,79.244,459.94,205.43,3.476,10.238,92.8664,16.756,0.6,1.0,1.276,23.985,1.142,9.345,1.0928,85.375,10.6228,6.4278,53.957,33.514,55.472,26.687,59.045,13.524,317.857,38.504,89.868
2025-02-28 18:00:00,100.0814,779.62,613.3,379.1528,135.8,188.3628,520.97,79.246,459.94,205.43,3.4708,10.238,92.861,16.756,0.6,1.0,1.276,23.985,1.142,9.345,1.0948,85.5314,10.5668,6.394,53.979,33.514,55.472,26.687,59.069,13.524,317.877,38.529,89.926
2025-02-28 12:00:00,100.08,779.6,613.32,379.116,135.8,188.1452,520.97,79.2458,459.94,205.43,3.47,10.238,92.834,16.756,0.6,1.0,1.276,23.985,1.142,9.345,1.0268,80.2188,10.5132,6.3616,54.023,33.484,55.472,26.663,59.117,13.524,317.9108,38.5702,90.023
2025-02-28 06:00:00,100.09,779.6,613.32,379.1,135.8,188.2342,520.97,79.2474,459.95,205.42,3.476,10.238,92.8932,16.756,0.6,1.0,1.274,23.947,1.143,9.354,1.0542,82.3596,10.4898,6.3472,54.023,33.484,55.472,26.663,59.117,13.524,317.9154,38.5758,90.0362
2025-02-28 00:00:00,100.09,779.61,613.33,379.0624,135.8,188.3918,520.97,79.2522,459.95,205.42,3.476,10.238,92.914,16.756,0.601,1.002,1.274,23.947,1.143,9.354,1.1034,86.2032,10.4348,6.3144,54.045,33.499,55.472,26.675,59.141,13.524,317.929,38.593,90.076
2025-02-27 18:00:00,100.083,779.61,613.34,379.0322,135.8,188.4788,520.97,79.2542,459.95,205.42,3.4718,10.238,92.914,16.756,0.601,1.002,1.274,23.947,1.143,9.354,1.1316,88.4064,10.3908,6.2872,54.067,33.499,55.472,26.675,59.165,13.524,317.941,38.608,90.11
2025-02-27 12:00:00,100.08,779.6,613.35,379.0032,135.8,188.0114,520.97,79.2562,459.95,205.42,3.47,10.238,92.8932,16.756,0.6012,1.0022,1.274,23.947,1.143,9.354,0.9864,77.0624,10.3484,6.262,54.089,33.484,55.472,26.663,59.19,13.524,318.013,38.697,90.318
2025-02-27 06:00:00,100.09,779.6,613.36,378.968,135.8,188.1996,520.97,79.2598,459.95,205.42,3.476,10.238,92.941,16.756,0.602,1.003,1.274,23.947,1.143,9.354,1.0438,81.5468,10.297,6.2306,54.111,33.484,55.472,26.663,59.214,13.524,318.0142,38.6984,90.3218
2025-02-27 00:00:00,100.0924,779.61,613.37,378.9268,135.8,188.341,520.96,79.262,459.95,205.42,3.4776,10.238,92.968,16.756,0.602,1.003,1.274,23.947,1.143,9.354,1.087,84.922,10.2372,6.1948,54.133,33.499,55.431,26.675,59.238,13.514,318.0172,38.7024,90.3306
2025-02-26 18:00:00,100.09,779.61,613.37,378.8876,135.8,188.387,520.96,79.2612,459.9564,205.42,3.476,10.238,92.9518,16.756,0.602,1.003,1.274,23.947,1.1444,9.3652,1.1022,86.1096,10.1798,6.16,54.133,33.499,55.431,26.675,59.238,13.514,318.035,38.7246,90.383
2025-02-26 12:00:00,100.09,779.6004,613.38,378.85,135.8,188.1416,520.96,79.2658,459.96,205.42,3.476,10.238,92.9518,16.756,0.603,1.005,1.274,23.947,1.145,9.37,1.0256,80.125,10.1254,6.127,54.155,33.4844,55.431,26.6634,59.262,13.514,318.0844,38.7864,90.5282
2025-02-26 06:00:00,100.09,779.6,613.39,378.8094,135.8,188.3338,520.96,79.2616,459.96,205.43,3.476,10.238,93.021,16.756,0.6022,1.0034,1.276,23.985,1.145,9.37,1.085,84.766,10.067,6.0914,54.177,33.484,55.431,26.663,59.286,13.514,318.085,38.787,90.53
2025-02-26 00:00:00,100.1,779.6,613.4,378.753,135.8,188.3484,520.96,79.2706,459.96,205.42,3.483,10.238,93.021,16.756,0.6036,1.0062,1.274,23.947,1.145,9.37,1.0906,85.203,9.9852,6.042,54.199,33.484,55.431,26.663,59.31,13.514,318.1016,38.8082,90.5788
2025-02-25 18:00:00,100.09,779.5978,613.4088,378.6746,135.81,188.406,520.95,79.274,459.96,205.43,3.476,10.249,93.021,16.774,0.604,1.007,1.276,23.985,1.145,9.37,1.1084,86.594,9.872,5.9734,54.2184,33.4804,55.39,26.6602,59.3312,13.504,318.1166,38.8274,90.6228
2025-02-25 12:00:00,100.0898,779.6,613.42,378.6326,135.81,188.0118,520.95,79.2768,459.96,205.43,3.476,10.249,93.021,16.774,0.604,1.007,1.276,23.985,1.145,9.37,0.9864,77.0624,9.8118,5.9374,54.244,33.484,55.39,26.663,59.359,13.504,318.1708,38.8956,90.7822
